ID,REGION,PEOPL,HHINC,AVG_EDU_LVL,AVG_AGE,CHLDRN_LT_20,OTHR_INCM_SRC,RSDNC,NUM_YEARS_US,NUM_IN_ARMY,TOTAL_NUM_JOBS_HHLD,OWNS_HOUSE
19965,8,3,"$83,500",5,36,1,0,0,36,0,3,1
19966,8,2,"$60,000",5,44,0,0,0,44,0,2,1
19968,8,1,"$20,000",6,73,0,1,0,73,0,2,1
19969,8,2,"$8,400",1,55,0,0,0,52,0,1,1
19973,8,4,"$15,000",2,37,2,0,0,5,0,2,0
19978,8,2,"$46,464",3,66,0,0,0,66,0,2,1
19979,8,6,"$15,000",1,33,3,0,0,10,0,2,0
19982,8,1,"$17,100",6,25,0,0,0,25,1,1,0
19992,8,1,"$34,000",3,40,0,0,0,40,0,1,0
19998,8,3,"$31,000",3,28,0,0,0,18,0,1,1
19999,8,5,"$45,970",5,31,2,0,0,29,0,5,0
20000,8,2,"$57,000",3,42,0,0,0,42,1,3,1
20004,8,4,"$61,028",5,33,2,0,0,33,0,2,1
20006,8,2,"$78,000",8,34,0,0,0,24,0,2,1
20010,8,2,"$62,829",6,61,0,0,1,61,0,3,1
20015,8,3,"$34,658",5,23,1,0,0,23,0,2,1
20020,8,2,"$79,069",8,59,0,0,0,59,1,2,1
20034,8,2,"$214,000",9,51,0,0,0,49,0,2,1
20035,8,3,"$62,000",6,52,1,1,0,52,1,4,1
20040,8,3,"$68,823",3,51,1,0,0,51,1,2,1
20047,8,1,"$37,840",3,64,0,1,0,64,1,0,1
20049,8,2,"$63,000",5,30,0,0,1,30,0,2,1
20051,8,4,"$85,775",6,35,2,1,1,35,0,2,1
20056,8,6,"$145,000",5,31,4,1,0,31,0,3,1
20058,8,2,"$63,000",3,43,0,0,0,43,0,2,1
20059,8,1,"$12,000",7,56,0,0,0,56,0,0,1
20063,8,1,"$30,000",3,74,0,0,0,74,1,1,1
20066,8,2,"$53,000",6,74,0,0,0,74,1,1,1
20069,8,1,"$40,200",8,54,0,0,0,54,0,1,1
20070,8,1,"$15,000",7,35,0,0,0,35,0,1,0
20071,8,2,"$50,000",10,58,0,0,0,58,1,2,1
20073,8,7,"$13,000",1,34,5,0,0,14,0,2,0
20076,8,4,"$67,500",5,37,2,0,0,37,0,2,1
20079,8,1,"$30,184",2,56,0,0,0,56,1,1,1
20082,8,3,"$26,896",6,29,0,0,0,29,0,1,0
20088,8,7,"$35,000",1,30,5,0,0,14,0,3,1
20096,8,4,"$62,000",2,35,2,0,0,35,0,3,1
20097,8,5,"$44,000",6,29,3,0,0,14,0,2,0
20099,8,1,"$14,500",3,75,0,0,0,75,0,1,1
20102,8,2,"$33,000",4,22,1,0,0,22,0,1,0
20104,8,1,"$56,000",8,50,0,0,0,50,0,1,1
20106,8,3,"$9,000",5,51,0,0,0,51,0,1,0
20109,8,1,"$20,000",8,29,0,0,0,29,1,2,0
20114,8,4,"$120,000",8,41,2,0,0,41,0,2,1
20116,8,3,"$62,000",6,38,1,0,0,38,1,2,1
20120,8,2,"$68,000",9,32,0,0,0,32,0,2,0
20122,8,2,"$35,000",2,58,0,0,0,58,0,2,0
20127,8,3,"$19,475",3,49,1,0,0,49,1,3,0
20128,8,5,"$75,000",5,33,3,0,0,33,0,2,1
20130,8,2,"$5,700",4,31,1,0,0,31,0,2,1
20131,8,2,"$47,000",9,48,0,2,0,48,0,3,0
20136,8,4,"$99,000",8,44,2,0,0,44,1,2,1
20137,8,2,"$110,000",8,64,0,0,0,64,0,2,1
20141,8,4,"$24,000",4,45,2,0,0,45,,3,0
20146,8,2,"$48,000",2,84,0,0,0,84,0,0,1
20147,8,4,"$46,762",4,43,2,0,0,31,1,2,1
20148,8,5,"$63,000",6,31,2,0,0,31,0,3,1
20149,8,3,"$34,000",4,29,1,0,0,29,0,2,0
20150,8,3,"$39,500",1,41,1,0,0,13,0,2,0
20155,8,2,"$75,338",7,60,0,0,1,60,0,2,1
20156,8,2,"$140,000",10,58,0,0,0,58,0,2,1
20157,8,3,"$70,416",9,36,0,0,0,23,0,1,1
20159,8,2,"$22,200",3,43,0,0,0,43,0,1,1
20163,8,5,"$132,590",7,47,2,0,1,47,0,4,1
20164,8,2,"$57,500",4,55,0,0,1,55,1,0,1
20168,8,4,"$76,000",6,38,2,0,0,38,1,2,1
20169,8,3,"$19,443",4,51,0,0,0,51,0,1,0
20170,8,2,"$21,000",7,56,0,0,0,56,0,1,1
20191,8,6,"$40,000",3,31,4,0,0,20,0,2,1
20193,8,2,"$85,701",3,46,0,0,0,46,0,2,1
20195,8,2,"$43,561",6,47,0,0,1,47,1,2,0
20207,8,2,"$79,855",4,45,0,0,0,45,0,2,1
20208,8,2,"$53,400",6,55,0,0,0,55,0,2,1
20210,8,4,"$57,000",7,40,2,0,0,40,1,2,1
20212,8,7,"$29,000",1,31,5,0,0,16,0,2,1
20215,8,4,"$81,903",6,34,1,0,0,34,1,2,1
20217,8,2,"$29,000",4,23,0,0,0,23,1,2,0
20222,8,4,"$90,000",8,41,2,0,0,41,0,2,1
20224,8,4,"$44,200",6,35,2,0,0,35,1,1,1
20226,8,4,"$100,000",2,48,2,1,0,48,0,1,0
20230,8,3,"$25,000",4,74,0,0,0,74,1,1,0
20244,8,2,"$18,000",6,59,1,0,0,59,1,0,1
20249,8,2,"$80,374",5,61,0,0,0,61,0,2,1
20250,8,3,"$7,552",6,21,2,0,0,21,0,1,0
20255,8,1,"$51,500",8,44,0,0,0,44,0,1,0
20258,8,2,"$41,429",6,28,0,0,0,28,0,2,0
20260,8,2,"$99,539",8,57,0,0,0,57,1,2,1
20269,8,3,"$13,000",2,23,1,0,0,23,0,2,0
20272,8,1,"$19,000",6,32,0,0,0,32,0,2,0
20275,8,7,"$25,000",1,32,5,0,0,21,0,1,1
20279,8,1,"$95,000",9,59,0,0,1,59,0,2,1
20287,8,11,"$10,000",4,33,7,0,0,33,0,0,1
20289,8,9,"$122,800",4,42,5,0,0,43,0,4,1
20291,8,4,"$68,000",5,34,2,0,0,34,0,2,1
20294,8,1,"$26,788",2,64,0,0,0,64,0,0,0
20295,8,5,"$18,000",1,32,3,0,0,32,0,2,0
20296,8,2,"$72,000",8,30,0,0,0,30,0,2,1
20299,8,2,"$50,000",8,35,0,0,0,35,0,2,0
20301,8,2,"$55,000",8,70,0,0,0,70,1,1,1
20308,8,2,"$30,000",3,62,0,0,1,62,1,1,1
20309,8,1,"$40,000",3,34,0,0,0,34,1,4,0
20312,8,2,"$32,676",7,47,1,0,0,47,0,1,0
20318,8,2,"$60,000",3,32,0,0,0,32,0,5,0
20319,8,2,"$19,452",7,74,0,0,0,74,0,2,1
20321,8,3,"$120,000",9,53,1,0,0,42,1,2,1
20322,8,3,"$600,000",7,37,1,2,0,37,0,3,1
20323,8,4,"$66,100",3,42,2,0,0,42,0,2,1
20324,8,3,"$65,000",6,38,1,0,0,38,0,2,1
20331,8,4,"$96,960",7,38,0,0,0,38,0,6,1
20335,8,4,"$39,740",6,36,2,1,0,36,0,4,1
20353,8,2,"$40,080",8,33,1,0,0,33,0,1,0
20361,8,3,"$17,563",2,30,2,0,0,30,0,0,0
20363,8,4,"$211,500",3,34,2,3,0,34,0,7,1
20373,8,2,"$4,000",5,29,0,0,0,16,0,1,0
20374,8,4,"$46,230",7,42,2,0,0,42,0,2,1
20376,8,4,"$60,000",8,36,2,2,0,36,0,4,1
20378,8,4,"$38,000",3,42,2,0,0,42,0,2,1
20382,8,2,"$45,000",3,55,0,0,0,55,1,2,1
20389,8,1,"$18,000",1,87,0,0,1,87,1,1,1
20391,8,1,"$35,475",3,85,0,0,0,85,0,1,1
20392,8,1,"$48,000",6,65,0,0,0,65,0,1,1
20397,8,3,"$23,500",2,26,2,0,0,26,0,0,1
20399,8,1,"$31,160",5,42,0,0,0,42,1,1,1
20400,8,5,"$70,000",9,40,3,0,0,40,0,2,1
20407,8,4,"$53,000",3,42,3,0,0,42,0,1,1
20408,8,1,"$48,500",6,53,0,0,0,53,1,1,1
20410,8,6,"$22,000",2,33,4,0,0,19,0,2,1
20419,8,5,"$62,000",6,27,3,0,0,27,0,2,1
20421,8,2,"$70,000",6,56,0,0,0,56,1,2,1
20422,8,7,"$16,257",1,32,6,0,0,24,0,0,0
20425,8,3,"$90,000",6,36,0,0,1,36,0,3,1
20442,8,4,"$38,600",3,34,2,0,0,34,0,2,1
20443,8,3,"$60,400",4,41,1,0,0,32,1,2,1
20446,8,4,"$58,000",3,32,2,0,0,31,0,2,1
20447,8,1,"$6,500",2,81,0,0,0,81,0,0,1
20448,8,2,"$51,117",7,76,0,0,1,76,0,2,1
20449,8,4,"$69,000",5,34,2,0,0,34,1,2,1
20453,8,3,"$88,000",6,34,1,0,0,34,0,2,1
20464,8,1,"$15,000",3,52,0,0,0,52,0,1,0
20472,8,2,"$71,000",5,28,0,0,0,28,0,2,1
20477,8,1,"$18,159",1,71,0,0,0,71,0,0,1
20478,8,1,"$15,000",5,83,0,0,0,83,0,1,1
20479,8,4,"$25,221",7,48,2,1,0,48,0,6,1
20484,8,7,"$53,598",3,32,0,0,0,26,0,6,1
20492,8,2,"$40,000",3,42,1,0,0,42,0,2,S
20494,8,2,"$48,000",4,40,0,0,0,40,0,2,1
20498,8,3,"$68,234",4,38,1,0,0,38,0,3,0
20511,8,1,"$30,466",4,39,0,0,0,39,0,1,1
20514,8,2,"$47,436",8,67,0,0,0,67,0,2,1
20522,8,3,"$145,941",8,54,1,0,0,48,0,2,1
20525,8,2,"$42,000",7,76,0,0,0,76,1,2,1
20529,8,4,"$61,720",5,31,2,0,0,31,0,2,1
20530,8,2,"$200,000",6,70,0,0,1,70,1,2,1
20531,8,3,"$85,900",8,42,0,0,0,42,0,3,1
20533,8,2,"$69,344",8,57,0,0,0,57,1,1,1
20536,8,7,"$58,000",6,30,4,0,0,30,0,3,1
20538,8,2,$0,9,26,0,0,0,26,0,1,0
20541,8,2,"$45,222",3,50,0,0,0,50,0,1,1
20661,3,1,"$26,505",6,73,0,0,1,73,0,1,1
20662,3,1,"$110,000",9,63,0,0,0,63,0,1,1
20682,3,2,"$34,000",8,66,0,0,0,66,0,0,0
20684,3,2,"$45,356",7,39,0,1,0,39,0,3,0
20692,3,1,"$65,852",11,45,0,0,0,45,0,1,1
20699,3,4,"$82,042",8,39,2,0,0,39,0,2,1
20700,3,3,"$22,070",6,22,0,0,0,22,0,2,0
20702,3,3,"$84,246",9,35,1,0,0,35,0,2,1
20705,3,3,"$190,000",7,37,1,1,0,37,0,2,1
20733,3,1,"$38,744",8,72,0,0,0,72,1,0,1
20734,3,1,"$39,000",3,21,0,0,0,21,0,2,0
20735,3,1,"$23,200",9,76,0,0,0,45,0,1,1
20745,3,1,"$12,000",3,20,1,0,0,20,0,1,0
20749,3,4,"$4,782",3,31,2,0,0,31,0,1,0
20759,3,4,"$79,000",9,38,2,0,0,38,1,2,1
20777,3,1,"$24,500",3,60,0,0,0,60,1,1,1
20779,3,3,"$65,203",4,49,1,0,1,49,1,4,1
20782,3,3,"$135,000",4,34,1,0,0,34,0,3,1
20786,3,2,"$200,000",3,78,0,0,0,78,1,2,1
20788,3,2,"$21,468",6,34,1,0,0,34,0,1,1
20791,3,1,"$6,348",3,82,0,0,0,82,0,1,0
20809,3,4,"$94,305",8,45,2,0,1,45,0,1,1
20812,3,4,"$60,000",5,31,3,0,0,31,0,2,1
20817,3,2,"$79,900",8,28,0,1,0,28,0,3,0
20820,3,2,"$34,000",5,25,0,0,0,25,0,2,0
20821,3,2,"$10,500",9,42,0,0,0,42,0,2,1
20823,3,4,"$91,000",6,33,2,0,1,33,0,3,0
20826,3,3,"$150,000",6,34,2,0,0,34,0,1,1
20827,3,5,"$350,000",5,30,3,0,0,30,0,2,1
20828,3,2,"$60,000",8,48,1,0,0,48,1,1,1
20832,3,1,"$122,394",8,39,0,0,0,39,0,1,1
20834,3,3,"$90,000",5,46,1,0,0,46,0,2,1
20847,3,2,"$54,702",8,28,0,0,0,24,0,2,0
20848,3,6,"$87,400",3,30,4,0,0,24,1,5,1
20850,3,1,"$16,800",6,81,0,0,0,81,1,1,1
20853,3,2,"$21,000",3,51,0,0,0,42,1,3,0
20854,3,2,"$60,000",3,28,1,0,0,28,0,2,0
20856,3,3,"$39,046",2,46,2,1,0,46,0,1,0
20860,3,2,"$28,892",3,23,0,0,0,23,0,2,0
20863,3,1,"$32,500",8,29,0,0,0,29,0,2,0
20865,3,4,"$210,363",9,29,2,0,0,29,0,4,1
20872,3,2,"$191,530",9,31,0,0,0,31,0,2,1
20874,3,1,"$36,000",7,27,0,0,0,27,0,1,0
20877,3,2,"$62,000",7,27,0,0,0,19,0,4,0
20879,3,1,$500,8,54,0,0,0,54,0,1,1
20891,3,1,"$55,180",8,50,0,1,0,50,0,3,1
20893,3,4,"$44,302",9,43,2,0,0,43,0,2,1
20896,3,2,"$90,000",7,76,0,0,1,76,2,2,1
20899,3,1,"$25,500",8,49,0,0,0,49,0,2,1
20913,3,3,"$16,000",6,37,1,1,0,37,1,2,1
20914,3,1,"$30,076",8,56,0,0,0,56,0,1,0
20923,3,2,"$54,000",7,30,0,0,0,30,1,2,0
20930,3,2,"$90,500",5,54,0,0,0,41,0,1,1
20933,3,5,"$21,500",5,35,1,0,1,35,0,6,1
20935,3,2,"$40,000",9,73,0,0,0,73,1,2,1
20936,3,3,"$108,000",8,32,0,0,0,32,0,3,1
20945,3,1,"$52,000",8,36,0,0,0,36,0,1,1
20947,3,2,"$62,692",5,62,0,0,0,62,1,2,1
20964,3,3,"$88,000",4,39,1,0,0,39,1,3,1
20966,3,1,"$17,800",3,72,0,0,0,46,0,1,1
20970,3,4,"$90,000",9,43,2,0,0,43,0,2,1
20973,3,3,"$35,000",7,39,1,0,0,29,1,2,0
20986,3,2,"$96,192",6,53,0,0,0,53,0,1,1
20991,3,2,"$37,524",4,66,0,0,0,66,1,0,1
20996,3,1,"$68,000",6,72,0,0,0,63,0,1,1
21003,3,5,"$80,000",9,39,3,0,0,39,0,2,1
21012,3,2,"$29,200",6,24,0,0,0,15,0,2,0
21017,3,3,"$150,000",6,54,1,1,0,54,1,4,1
21021,3,2,"$16,600",6,67,0,0,0,67,1,0,1
21023,3,2,"$305,000",5,36,0,1,0,36,0,2,1
21027,3,3,"$175,000",4,27,2,0,0,27,0,3,1
21033,3,2,"$39,000",6,24,0,0,0,24,0,3,0
21038,3,3,"$79,198",5,50,0,1,0,50,1,3,1
21047,3,5,"$95,100",3,31,3,0,0,31,0,4,1
21050,3,4,"$31,000",6,47,2,1,0,36,0,2,1
21052,3,1,"$36,000",6,59,0,1,0,59,1,2,1
21064,3,1,"$31,000",6,50,0,0,1,50,0,1,1
21068,3,3,"$65,000",7,39,1,0,1,39,0,2,1
21070,3,2,"$161,304",9,58,0,0,0,57,0,2,1
21071,3,2,"$116,000",8,34,0,0,0,34,0,2,1
21084,3,2,"$60,000",8,30,0,0,0,18,0,2,0
21086,3,3,"$325,000",11,53,1,0,1,53,0,2,1
21089,3,1,"$6,401",3,80,0,0,0,80,0,1,1
21096,3,4,"$46,000",7,30,2,0,0,31,0,5,0
21099,3,1,"$10,000",8,47,0,0,0,21,0,1,0
21102,3,3,"$115,000",10,55,1,2,0,55,1,2,1
21106,3,5,"$96,969",6,23,1,0,0,23,0,3,0
21119,3,2,"$50,000",8,28,0,1,0,28,0,3,0
21120,3,4,"$70,000",9,42,2,0,0,42,0,4,1
21128,3,1,"$40,000",5,56,0,0,0,56,1,1,1
21139,3,2,"$113,766",10,35,0,1,0,35,0,2,1
21147,3,4,"$88,050",3,37,2,0,0,37,0,3,1
21148,3,5,"$31,000",7,41,3,0,1,22,0,1,1
21168,3,1,"$45,000",8,22,0,0,0,22,0,1,0
21169,3,6,"$81,000",3,34,2,0,0,34,0,3,0
21179,3,2,"$20,000",3,50,0,0,0,50,1,0,1
21181,3,1,"$15,000",3,56,0,0,0,56,0,0,1
21182,3,1,"$7,000",2,40,0,0,0,40,0,4,1
21200,3,2,"$78,911",3,42,0,0,0,42,1,0,1
21205,3,5,"$75,000",5,33,1,0,0,33,0,5,0
21223,3,2,"$45,000",7,49,0,0,0,49,0,1,1
21224,3,2,"$225,300",6,54,0,0,0,54,0,1,1
21225,3,2,"$73,000",7,39,0,0,0,39,0,2,1
21231,3,2,"$185,000",8,51,0,0,1,51,0,1,1
21232,3,2,"$35,000",6,49,0,0,0,37,0,3,0
21262,3,1,"$7,000",8,69,0,0,0,69,1,0,0
21265,3,2,"$52,606",7,80,0,0,0,80,1,1,1
21266,3,1,"$26,000",8,73,0,0,0,73,0,1,0
21272,3,1,"$170,000",8,64,0,1,0,64,0,1,1
21275,3,1,"$15,000",6,87,0,0,0,87,0,0,1
21276,3,1,"$1,609",3,60,0,0,0,60,1,1,0
21277,3,2,"$80,000",6,32,0,1,0,32,0,2,0
21279,3,3,"$10,580",7,30,2,1,0,30,0,2,0
21285,3,1,"$50,600",8,33,0,0,0,32,0,1,1
21293,3,3,"$44,600",8,33,1,0,0,33,0,2,1
21295,3,1,"$17,500",6,32,0,0,0,36,1,1,0
21297,3,1,"$52,000",8,32,0,0,0,32,0,0,0
21300,3,2,"$31,000",4,39,0,0,0,21,1,2,0
21303,3,1,"$53,400",8,41,0,0,0,41,0,1,1
21310,3,2,"$55,000",6,62,0,0,0,62,1,3,1
21315,3,7,"$135,375",5,33,3,0,0,33,1,4,1
21319,3,4,"$130,000",8,48,2,0,1,48,1,2,1
21326,3,4,"$140,000",8,41,2,0,0,41,0,2,1
21330,3,2,"$13,000",8,26,0,0,0,16,0,2,0
21342,3,1,"$49,900",8,37,0,0,0,37,0,1,1
21352,3,2,"$40,000",7,34,0,0,0,34,1,2,1
21355,7,2,"$55,000",9,37,1,0,0,37,0,2,1
21356,7,4,"$44,000",6,46,2,0,0,46,1,3,1
21358,7,2,"$15,000",8,24,0,0,0,24,0,1,0
21359,7,1,"$2,178",1,19,1,0,0,19,0,1,0
21369,7,4,"$54,000",5,38,2,1,0,38,0,2,1
21372,7,2,"$50,000",3,50,0,0,0,50,0,2,1
21374,7,2,"$50,000",3,57,0,0,0,57,0,2,1
21377,7,5,"$104,030",5,34,3,0,0,34,0,4,1
21378,7,1,"$19,662",3,23,0,0,0,23,0,1,1
21379,7,4,"$36,400",6,48,2,0,0,48,0,1,1
21381,7,2,"$24,628",3,78,0,0,0,78,1,1,1
21382,7,2,"$96,612",7,50,0,0,0,50,1,2,1
21383,7,3,"$50,000",9,58,0,0,0,58,1,2,1
21386,7,3,"$85,400",4,27,0,0,0,27,1,4,0
21390,7,1,"$57,000",11,63,0,0,0,63,0,1,1
21397,7,1,"$25,000",3,86,0,0,0,86,0,0,1
21398,7,4,"$40,906",4,21,2,0,0,21,0,3,1
21402,7,1,"$30,000",3,63,0,0,0,63,0,1,1
21404,7,1,"$25,000",9,77,0,0,0,77,0,1,1
21406,7,3,"$80,641",8,52,1,0,1,52,1,3,1
21408,7,4,"$34,200",6,41,2,0,0,41,1,1,1
21409,7,6,"$60,412",7,34,4,0,0,34,0,2,1
21411,7,2,"$75,000",3,35,0,2,0,35,1,2,0
21412,7,3,"$24,000",6,23,1,0,0,23,0,3,1
21413,7,2,"$18,096",3,76,0,0,0,76,1,2,1
21414,7,1,"$40,000",6,40,0,0,0,40,0,1,1
21416,7,2,"$37,000",6,84,0,0,0,84,1,1,1
21417,7,1,"$32,927",8,30,0,0,0,26,0,1,0
21419,7,4,"$65,000",5,35,2,0,0,35,0,3,1
21439,7,2,"$39,090",6,72,0,0,0,72,1,2,1
21443,7,4,"$40,000",6,45,0,0,0,45,0,3,1
21449,7,3,"$14,000",3,29,2,0,0,29,0,1,1
21450,7,1,"$17,000",3,70,0,0,0,70,0,1,1
21453,7,4,"$21,275",5,43,2,0,0,43,1,2,1
21454,7,7,"$42,800",5,29,5,0,0,29,0,2,1
21469,7,3,"$70,000",5,54,0,0,0,54,1,0,1
21472,7,1,"$70,000",8,48,0,0,0,48,0,1,1
21484,7,1,"$31,612",8,76,0,0,0,76,0,1,0
21485,7,4,"$46,295",5,36,1,0,0,36,1,4,1
21489,7,4,"$80,801",8,32,2,0,0,32,0,2,1
21494,7,3,"$50,000",7,45,0,0,0,45,1,2,1
21497,7,4,"$198,000",8,45,2,1,0,35,0,2,1
21498,7,3,"$47,000",5,29,1,0,0,29,0,2,0
21499,7,3,"$130,320",9,51,1,1,0,51,0,2,1
21500,7,3,"$95,000",8,47,2,0,0,47,0,1,0
21508,7,2,"$60,000",3,32,1,0,1,32,1,1,1
21514,7,6,"$16,000",7,24,4,0,0,24,0,3,0
21522,7,4,"$100,000",6,36,2,0,0,36,1,2,1
21527,7,1,"$17,600",6,26,0,1,0,26,0,2,0
21528,7,4,"$59,325",7,43,2,0,0,43,0,2,1
21529,7,7,"$32,575",5,36,1,0,0,36,1,6,1
21531,7,3,"$103,326",6,38,1,0,0,38,0,2,1
21533,7,5,"$35,891",3,41,1,0,0,41,0,4,1
21537,7,2,"$71,500",8,55,0,0,0,55,1,2,1
21540,7,2,"$36,600",5,69,0,0,1,69,1,2,1
21551,7,1,"$33,142",7,40,0,0,0,40,0,1,1
21553,7,2,"$12,814",6,77,0,0,0,77,0,1,0
21556,7,4,"$50,000",7,35,2,0,0,35,0,2,1
21559,7,3,"$16,500",6,28,0,0,0,28,0,5,0
21560,7,1,"$20,758",1,69,0,0,0,69,0,1,1
21566,7,4,"$58,713",8,27,2,0,0,27,0,2,0
21567,7,2,"$52,946",5,61,0,0,0,61,1,2,1
21572,7,2,"$29,025",4,33,1,0,0,33,0,2,1
21573,7,3,"$55,000",6,46,0,0,0,46,1,3,1
21574,7,4,"$85,000",6,47,2,0,0,47,1,2,1
21578,7,2,"$122,728",9,52,0,2,1,52,1,3,1
21580,7,5,"$64,128",8,35,3,0,0,35,0,1,1
21585,7,3,"$55,000",6,36,1,0,0,36,0,2,1
21598,7,2,"$62,000",6,60,0,0,0,60,0,2,1
21602,7,5,"$31,000",5,28,3,0,0,28,0,0,1
21606,7,3,"$14,122",3,20,2,0,0,20,0,1,0
21617,7,1,"$30,000",8,37,0,0,0,37,0,1,1
21633,7,2,"$81,000",9,35,0,0,0,35,1,2,1
21634,7,2,"$57,394",7,57,0,0,0,57,0,2,1
21644,7,1,"$17,029",4,31,0,0,0,31,0,1,0
21649,7,2,"$60,000",6,35,1,0,0,35,0,1,1
21663,7,5,"$20,000",3,34,3,0,0,34,1,4,1
21667,7,3,"$38,674",8,46,0,0,0,46,3,1,0
21668,7,2,"$65,000",7,26,0,1,0,26,0,1,0
21676,7,1,"$50,000",3,28,0,0,0,28,0,1,0
21681,7,2,"$15,480",3,68,0,0,0,68,1,2,1
21682,7,1,"$10,014",3,41,0,1,0,41,0,1,0
21689,7,1,"$30,000",9,70,0,0,0,70,0,1,1
21698,7,2,"$43,770",5,71,0,0,1,71,1,2,1
21701,7,1,"$36,715",8,37,0,0,0,37,0,1,0
21720,7,3,"$55,065",8,31,1,0,0,31,0,2,0
21721,7,4,"$34,240",3,27,2,0,0,27,0,2,1
21731,7,1,"$27,403",1,47,0,0,0,47,0,0,0
21732,7,1,"$7,500",8,29,0,0,1,29,0,1,0
21735,7,4,"$13,000",3,21,3,0,0,21,0,1,0
21736,7,2,"$26,645",3,81,0,0,0,81,1,0,1
21741,7,1,"$24,000",3,41,0,0,0,41,0,1,1
21749,7,2,"$114,364",9,54,0,0,0,54,1,3,1
21752,7,3,"$47,000",2,38,1,0,0,38,0,3,1
21754,7,1,"$24,635",3,77,0,0,0,77,0,1,1
21755,7,2,"$52,000",7,33,0,1,0,33,0,3,1
21758,7,1,"$27,259",3,44,0,0,0,44,0,1,1
21772,7,7,"$24,000",3,33,5,0,0,33,0,2,1
21776,7,1,"$191,398",8,69,0,0,1,69,1,2,1
21780,7,2,"$35,225",5,70,0,0,1,70,0,2,1
21787,7,2,"$30,000",4,51,0,1,0,51,1,3,1
21788,7,1,"$14,761",5,82,0,0,0,82,0,0,1
21793,7,1,"$25,264",3,79,0,0,0,79,0,1,1
21799,7,7,"$42,000",3,28,5,0,0,28,0,2,0
21800,7,3,"$17,940",4,27,1,0,0,27,0,0,1
21809,7,2,"$34,960",6,75,0,0,1,75,1,2,1
21811,7,3,"$6,000",3,25,2,0,0,25,0,1,0
21814,7,1,"$18,000",8,70,0,0,0,70,0,1,1
21816,7,5,"$85,600",3,39,3,1,0,39,0,4,1
21825,7,1,"$14,663",6,80,0,0,0,80,0,1,1
21826,7,1,"$30,360",8,73,0,0,0,73,0,1,1
21834,7,5,"$73,000",9,39,3,0,0,39,1,2,1
21840,7,1,"$22,278",3,66,0,0,0,66,0,1,1
21852,7,5,"$92,000",5,34,3,0,1,30,1,4,1
21862,7,1,"$9,000",5,36,0,0,0,36,1,2,0
21863,7,2,"$21,429",7,23,0,0,0,23,1,2,0
21867,7,3,"$60,000",2,37,1,0,0,37,0,2,1
21870,7,3,"$17,000",4,31,2,0,0,31,0,1,0
21873,7,3,"$20,000",3,23,2,0,0,23,0,1,0
21876,7,1,"$14,400",6,87,0,0,0,87,0,0,1
21878,7,3,"$22,115",5,34,1,0,0,34,1,2,0
21887,7,2,"$8,400",4,57,0,0,0,57,0,0,1
21904,7,4,"$20,006",3,32,2,0,0,32,0,2,1
21905,7,2,"$31,000",8,31,0,0,0,31,0,2,0
21907,7,2,"$80,000",7,39,0,0,0,39,1,2,0
21914,7,4,"$19,000",3,30,2,0,0,30,1,1,0
21920,7,2,"$74,000",6,52,0,0,0,52,1,1,1
21923,7,4,"$18,240",2,18,4,0,0,18,0,3,0
21924,7,3,"$84,900",5,35,1,0,0,34,0,3,1
21932,7,1,"$66,308",11,60,0,0,0,43,0,1,1
21934,7,2,"$54,738",7,59,0,0,0,59,0,2,1
21938,7,2,"$38,000",3,67,0,0,0,67,1,2,1
21942,7,1,"$16,909",6,76,0,0,0,76,1,1,0
21945,7,2,"$200,000",8,47,0,1,0,47,1,5,1
21963,7,4,"$100,000",9,42,2,0,0,42,1,3,1
21968,7,2,"$28,100",4,63,0,0,0,63,1,0,1
21969,7,1,"$21,900",6,74,0,0,0,74,0,1,1
21970,7,2,"$33,720",7,41,1,0,0,41,0,1,1
21971,7,1,"$12,000",6,73,0,0,0,73,0,0,0
21975,7,2,"$150,000",8,53,0,0,0,53,0,3,1
21976,7,1,"$22,975",8,22,0,0,0,22,0,1,0
21977,7,3,"$61,400",4,34,1,0,0,32,2,3,1
21979,7,2,"$74,521",5,30,0,0,1,30,0,2,0
21980,7,1,"$30,160",6,52,0,0,0,52,1,1,1
21982,7,1,"$44,000",8,56,0,0,0,56,0,1,1
21985,7,3,"$20,000",5,55,0,0,0,55,1,2,1
21991,7,2,"$11,592",5,75,0,0,0,75,0,1,1
22000,7,4,"$58,500",3,32,2,0,0,32,0,4,1
22008,7,3,"$76,613",8,41,0,1,0,41,1,4,1
22014,7,9,"$15,000",2,29,5,0,0,29,0,1,0
22015,7,4,"$34,680",4,40,2,0,0,40,0,2,1
22020,7,2,"$49,730",5,32,1,0,0,33,0,2,1
22022,7,1,"$8,940",6,79,0,0,0,79,1,1,1
22024,7,1,"$26,162",3,56,0,0,0,56,0,0,0
22030,7,3,"$37,000",8,32,1,0,0,32,1,2,0
22032,7,2,"$47,270",8,69,0,0,0,59,0,2,1
22040,7,3,"$82,476",5,37,1,0,0,37,0,2,1
22048,7,3,"$60,447",6,43,1,0,0,43,0,2,1
22051,7,2,"$76,667",3,61,0,0,1,61,0,2,1
22054,7,2,"$22,000",6,25,0,0,0,25,0,2,0
22055,7,1,"$9,000",6,84,0,0,0,84,0,0,1
22056,7,5,"$12,376",4,34,4,0,0,34,0,0,1
22060,7,1,"$37,000",5,42,0,0,0,42,0,1,1
